correlation group ID,row ID,row identity (all IDs),row m/z,row retention time,Pool-4umSi11_neu MS_GA3_01_50026.mzXML Peak area,Pool-8umSi11_neu MS_GA4_01_50031.mzXML Peak area,Pool-8umSi11_neu MS_GA4_01_50030.mzXML Peak area,Pool-10um Si11 MS_GA2_01_50172.mzXML Peak area,Pool-10um Si11 MS_GA2_01_50173.mzXML Peak area,Pool-4umSi11_neu MS_GA3_01_50025.mzXML Peak area,Pool-10um Si11 MS_GA2_01_50174.mzXML Peak area,Pool-8umSi11_neu MS_GA4_01_50029.mzXML Peak area,Pool-4umSi11_neu MS_GA3_01_50027.mzXML Peak area,
24,1094,,339.28936656210425,17.915354,284.7258,330.0786,323.64105,276.52045,240.41951,310.59277,280.7878,332.4765,277.214,
24,1095,,533.2849444925447,17.915344,798.3738,892.691,862.1551,890.0468,862.4952,830.33575,870.8262,876.79034,790.26825,
24,1096,,555.2667428111384,17.917702,294.03183,377.55576,360.80713,371.85394,342.22632,307.1441,353.7762,369.25232,301.30847,
16,1097,,485.2891590172406,17.93279,1202.0724,1497.7682,1471.1667,1543.9932,1518.0795,1265.385,1594.8846,1470.3253,1129.3186,
16,1098,,507.2713659914323,17.932793,5617.479,6867.2866,6630.7837,7514.7983,7336.5015,5830.5225,7381.578,6761.397,5613.993,
16,1099,,991.5543268865944,17.932795,441.4329,638.84033,620.50024,787.2607,758.2278,473.04626,782.0656,636.248,427.7792,
16,1100,,1007.5281932808828,17.932817,253.1797,330.1212,328.4934,417.17255,402.72504,255.4448,408.497,332.60266,242.02066,
16,1101,,523.2456000887727,17.935144,1822.621,2101.9446,2035.0249,2336.6758,2346.0417,1878.6971,2351.9106,2132.5886,1780.5997,
16,1102,,525.247636457444,17.93611,155.9909,192.89651,170.11568,200.26308,192.74518,151.91354,208.03801,186.51945,151.5664,
,1103,,467.2769471366551,17.954088,255.16318,328.91055,327.12927,156.61533,248.98157,268.1324,268.38837,291.7312,254.65804,
,1104,,529.2511908639831,17.947931,612.02496,646.25867,648.9066,752.58655,722.7987,569.7197,709.59045,652.8732,587.97125,
12,1105,,486.1133315372392,18.051632,569.12836,608.11304,601.3459,279.9411,283.41006,653.34875,320.62695,604.7036,631.1461,
12,1106,,487.1109526490032,18.052092,352.68387,380.191,377.56894,154.74138,158.61554,417.54486,186.04114,374.08,388.91522,
12,1107,,501.0863525016093,18.053047,252.26872,271.91406,270.6342,130.68129,104.706696,289.89694,147.31737,272.2614,286.4805,
12,1108,,485.11263578215375,18.053978,1432.9227,1542.38,1515.3049,787.418,787.41986,1605.9655,856.3152,1519.4059,1591.9288,
,1109,,502.08722955918233,18.050697,64.48004,83.80132,99.62591,0,0,78.904915,0,74.51131,76.47925,
,1110,,727.423756629526,18.08651,215.81007,266.36328,271.0927,221.16997,216.1925,258.87195,214.26651,269.40924,261.38663,
,1111,,326.2478907495656,18.117601,242.35147,274.32703,268.07245,203.40567,191.6768,258.46133,196.9593,251.18887,268.49365,
,1112,,354.40950885502986,18.146843,41.83656,403.15417,388.97546,375.8743,362.40527,77.96385,361.44296,395.73282,88.020645,
,1113,,368.25846068359283,18.17233,194.98126,226.59642,244.297,27.989532,59.282036,215.50346,39.08745,213.21649,195.28497,
,1114,,311.25575429408315,18.447924,121.92833,636.31555,580.4278,301.77298,1130.0414,86.41322,1167.035,434.67816,324.6707,
102,1115,,555.3505616848067,18.220991,3476.569,3765.4417,3846.1785,3536.9048,3493.3213,3670.9382,3530.4548,3704.846,3560.231,
102,1116,,577.3322803426939,18.22147,683.4008,731.0556,762.70825,687.7535,673.77686,722.6117,694.55096,721.98596,707.59076,
102,1117,,387.31050061364266,18.22192,613.98157,646.3973,686.2567,614.385,609.05176,646.49884,611.86816,654.8991,630.2692,
,1118,,645.3196136027367,18.220982,36.949806,58.245995,45.696674,129.64755,114.22621,99.19087,122.85041,97.326195,58.86173,
102,1119,,713.3067929702536,18.22337,106.22412,109.48626,129.02716,101.09123,88.25602,118.87181,75.050766,126.81101,69.18589,
,1121,,399.3081080933023,18.270084,621.6416,691.29095,682.373,655.43304,660.21814,692.02606,634.4801,685.72156,672.16925,
,1122,,443.33428006752064,18.351707,652.52954,681.02814,708.6698,579.3224,613.92065,692.46234,605.72565,688.2929,701.6783,
,1123,,293.16994101471795,18.418238,219.26791,183.64252,205.37793,152.05597,92.55303,201.58409,97.52447,195.42119,202.37602,
,1124,,531.3866027035496,18.364902,78.6449,432.43274,433.00934,372.7764,193.60042,418.0299,144.33951,445.39954,255.06833,
,1125,,575.4126781445507,18.371452,14.255245,102.446625,130.16705,40.80279,62.467693,109.32829,46.642998,115.17473,64.837975,
,1126,,487.3604536245623,18.387033,500.3323,524.89087,554.77966,513.8292,517.81726,540.30585,498.8596,564.68396,520.7238,
,1128,,355.2819021508851,18.434702,819.0931,935.4429,950.04114,1015.31903,583.5249,866.7583,697.6288,935.3894,433.2778,
,1129,,344.25861152932083,18.434717,3122.6704,3603.285,3627.7073,1459.3419,1414.5668,3497.9958,1309.6743,3493.633,3455.9775,
70,1130,,285.1723640009784,18.584696,183.86894,225.91476,196.97023,6.625209,20.18893,184.97473,6.8263454,185.37476,204.63586,
,1131,,691.2416814143409,18.476719,121.53371,289.75842,307.2227,146.03694,207.07935,282.88974,228.33328,255.1729,280.8174,
74,1132,,555.2670032974448,18.478601,2086.5981,2367.384,2412.4622,2508.0076,2474.3647,2367.8108,2534.9507,2242.5469,2358.4998,
74,1133,,533.2851560530437,18.479078,4556.743,5087.838,5224.0063,5348.348,5196.767,5156.8633,5158.2036,4848.243,5081.926,
,1134,,623.25412063988,18.469643,104.998276,276.9376,335.37988,347.435,311.5989,321.47952,311.41525,146.68837,320.42154,
74,1135,,511.30313493837417,18.482857,1508.257,1709.7472,1718.819,1587.6222,1574.8795,1680.6934,1625.8647,1637.1957,1716.5579,
74,1136,,339.28943110647083,18.483768,412.47153,528.38947,503.74347,400.38754,413.41782,541.0745,396.38577,499.16202,536.7267,
74,1137,,493.29251915708716,18.484734,899.28503,1044.4785,1029.9293,966.436,940.9144,976.35925,965.7745,921.4695,1022.18915,
,1138,,311.25572810448955,18.521042,243.74435,628.93756,572.9166,1100.6597,1125.661,304.87244,1178.5806,514.91943,318.13672,
,1139,,293.17012050855334,18.547417,536.64435,609.611,607.2917,152.05597,92.55303,574.28046,97.52447,570.6633,599.3277,
,1140,,326.24799492680233,18.569618,2484.9038,2628.9556,2721.201,2090.409,2057.8987,2676.3596,2073.0403,2607.1235,2687.9841,
70,1142,,328.2636553448631,18.591303,5699.537,6143.4272,6323.7666,5083.6567,5007.7827,6179.64,4966.3306,6044.7524,6148.24,
,1143,,280.16218501618164,18.616812,942.6095,1022.1289,1025.4171,596.45764,607.9947,992.30286,585.95575,974.2326,997.9378,
104,1144,,255.23201610386292,18.624346,123.46318,113.00047,135.97139,116.46976,109.06343,128.74261,111.56788,111.97599,119.0613,
104,1145,,299.19580385218217,18.625765,258.40924,282.73474,295.64786,228.2146,247.23029,276.87085,265.62576,269.3387,279.42822,
,1146,,354.3185761324337,18.909788,101.541145,42.45766,56.271496,34.604324,99.38453,93.128685,20.675623,26.233961,217.50679,
88,1147,,751.4310731222773,18.69323,132.40492,169.01076,163.85397,146.87027,134.51364,150.9409,146.06816,148.80399,143.44266,
88,1148,,729.4396168726827,18.694658,829.4223,948.45123,931.2854,736.23694,763.0548,879.5371,748.4322,893.4684,796.9303,
,1149,,258.1488635347795,18.847178,634.63855,1324.0793,1882.1251,0,0,660.9454,420.48083,644.804,784.5844,
,1150,,370.274172523137,18.714914,1866.7349,2063.3804,2081.893,763.89044,740.936,1949.9865,692.99866,1989.4508,1835.6625,
,1151,,695.391595231675,18.80163,66.11821,64.648834,78.53991,18.229313,71.3407,69.92516,66.44795,63.215622,67.33835,
,1152,,679.4183724823572,18.802113,32.027336,85.939316,81.434616,92.663086,80.82888,75.36977,85.897194,71.40412,77.70306,
,1153,,497.2792720470548,18.82241,133.3487,142.77258,119.51216,19.40223,11.830938,107.273834,13.332193,110.01834,116.88467,
,1154,,352.26346945555673,18.863369,218.4639,215.26015,235.19296,161.64313,133.87639,223.35364,141.89995,221.7369,218.9794,
,1155,,354.27938336748963,18.881767,4451.986,4514.3926,4622.6846,3673.9792,3640.0862,4439.2637,3681.6453,4406.0493,4419.993,
,1156,,581.3656680153462,18.929335,232.65163,255.46387,244.9783,215.94708,216.75204,241.42467,215.6098,243.09949,228.99353,
,1157,,501.37618468865395,19.038363,113.49653,139.23535,128.05698,84.62466,70.34369,122.63671,80.345985,129.73799,80.08341,
,1158,,457.34987103566374,19.020908,297.08014,332.91513,295.84146,215.64545,173.42328,314.13498,296.42877,190.4437,154.31267,
,1159,,369.2975904803199,19.127556,440.30328,798.4667,151.00813,1204.9336,1068.5029,499.23016,186.33667,138.0649,150.3381,
,1160,,353.2662444608029,19.029402,150.76022,175.9889,165.63754,227.65823,233.13821,168.84897,237.61906,179.13976,165.29807,
,1161,,413.32382616498154,19.05016,317.24103,415.98495,651.6063,359.9598,370.1624,341.85287,348.37433,409.7926,362.5637,
,1162,,280.16217109719105,19.127556,498.3801,481.57346,521.9178,344.1927,322.39786,493.02972,329.85434,477.7294,460.8653,
,1163,,256.26356552494167,19.144053,311.5385,348.5566,341.32962,322.70917,299.22708,316.3838,306.69495,329.5141,297.8075,
,1164,,457.3499069375159,19.125633,304.37387,133.17973,209.32198,178.75296,181.62846,181.14134,104.857346,180.66754,154.31267,
,1166,,369.29756672166826,19.20678,432.9145,790.8412,754.1125,1258.3645,1060.0737,492.34357,1047.3407,770.2022,365.6703,
,1167,,413.32375604115765,19.127092,197.21243,212.12234,256.0854,237.2715,140.19827,314.3255,355.5076,234.99509,131.9975,
,1168,,379.2819191676587,19.241703,175.72795,196.49193,197.7151,192.0726,178.94263,197.44997,181.76854,188.38869,133.87056,
67,1169,,304.26118810760494,19.351572,233.19792,318.60394,318.8923,305.30472,314.54013,274.53696,291.95587,301.47324,231.30777,
67,1170,,282.27927191195937,19.354391,806.79486,1010.64343,1042.3367,969.4647,936.738,847.60565,908.60266,1018.90826,771.77185,
,1171,,325.27150556604727,19.411001,1128.5248,2303.117,2339.0493,4513.2163,4460.771,1193.9739,4378.757,2288.147,1111.1422,
69,1172,,576.1058605815798,19.395912,90.70261,89.24948,102.26089,19.216993,12.928679,82.05888,20.156649,88.029526,70.915306,
,1173,,562.1297884383482,19.395214,83.65616,93.71298,92.03198,0,0,92.94448,0,84.50348,84.443375,
69,1174,,559.1314030947568,19.39591,1109.9021,1173.4272,1191.2356,662.3413,662.2642,1148.307,706.6548,1162.3152,1097.8799,
69,1175,,560.1321645156077,19.395914,504.414,552.98267,550.86255,281.06638,289.2168,535.70496,322.67288,526.94086,498.27292,
69,1176,,561.129809014235,19.397331,358.75757,369.803,365.04254,182.82294,196.87242,362.03238,195.60074,363.6573,337.58102,
69,1177,,575.1051904500584,19.398737,238.41061,246.21173,258.0784,115.602844,108.57647,245.62476,136.92181,234.53271,214.11522,
,1179,,369.2975853314462,19.46625,99.721405,119.58484,124.169136,108.64249,110.1238,116.795784,123.67131,121.66728,197.71432,
,1180,,583.3815174019632,19.511509,361.84207,404.43555,414.2064,341.90283,345.781,394.0003,350.82007,411.0962,323.5416,
,1181,,354.31864327199935,19.67944,80.553955,106.933395,265.87054,149.66875,208.93858,145.44173,314.73923,1144.8099,306.0071,
,1182,,282.2792380952505,19.604492,178.36366,190.80428,183.9079,189.44704,179.49004,180.4203,155.40706,173.92831,153.62535,
,1183,,427.3392532595501,19.75541,6.6075516,145.87856,142.68594,139.1031,132.77989,55.814003,157.075,125.18897,33.912086,
,1184,,239.23702480672486,19.777628,53.712856,88.003,77.60021,65.225555,38.707813,81.53396,63.35207,79.495926,92.33529,
34,1185,,301.21142924032875,19.77716,769.02893,865.24255,869.0121,831.10126,788.71094,852.7265,771.7116,793.67194,859.4566,
33,1186,,369.19861326403594,19.780933,112.59034,130.65097,125.61325,142.03278,146.9721,135.3566,135.85506,113.90319,73.63738,
,1187,,354.31866565145395,19.956663,126.58856,455.59412,265.87054,83.19874,208.93858,124.33334,284.36386,271.9413,52.595432,
33,1188,,257.24760267840855,19.779995,408.48297,471.33862,463.9642,397.23096,395.6156,442.57526,385.02042,422.9115,459.0704,
33,1189,,282.146442898006,19.799208,112.52836,149.18651,136.73451,0,99.0916,130.05135,95.541435,132.02951,125.9476,
,1190,,437.18622245836247,19.78331,82.78621,131.68494,119.12591,118.499664,81.716896,66.27944,113.51117,53.096424,109.18446,
34,1191,,310.1776129944396,19.825459,84.92344,135.3587,113.41021,0,0,96.703514,53.552048,108.28712,103.89413,
,1192,,293.1699406930348,19.857965,134.79343,124.31859,154.53647,0,0,116.77487,0,121.544174,99.33016,
,1193,,310.1776610995092,19.915789,123.68284,142.59665,138.44078,0,0,103.965034,53.552048,50.14605,147.34291,
,1194,,282.1463985404151,19.934427,149.4614,194.32443,189.09875,0,99.0916,193.3973,164.54738,177.11766,185.14685,
109,1195,,265.25258608698084,19.936054,158.0657,176.43024,165.87135,126.90169,136.34663,175.34682,132.76245,175.10088,168.31978,
108,1196,,631.4644238786675,19.937,131.58446,145.0763,125.04169,119.63739,129.77477,149.44998,132.68774,138.18622,142.07298,
108,1197,,283.2632022711027,19.937468,449.0315,479.00626,468.61917,401.8432,417.5761,478.04318,423.96503,456.55942,488.38956,
108,1198,,327.2271307775359,19.937464,1620.8156,1731.7026,1702.6606,1647.4249,1685.9677,1742.0127,1664.867,1687.606,1712.433,
109,1199,,609.4825949725328,19.937471,203.94922,227.67136,223.6126,178.78806,186.51164,221.49475,188.26645,216.98434,221.67343,
,1200,,289.1992730115282,19.938091,3561.1543,6183.3525,3430.5925,0,250.58887,4089.0938,2159.2844,3413.561,3824.0298,
108,1201,,395.2144187724012,19.942669,220.1797,231.31628,235.87062,248.38918,257.19998,245.02733,253.67177,227.60982,226.4475,
,1202,,463.20171414791065,19.94553,129.2683,171.58296,167.14136,164.48076,177.15257,147.471,173.08083,145.95386,167.95265,
,1203,,258.148845182969,19.915777,883.2031,1249.5608,1205.9233,0,0,1052.1913,950.58093,964.2954,1611.6786,
14,1204,,408.30846575827405,20.008188,249.86343,270.1652,270.51224,253.61627,260.12164,268.1001,248.32735,263.24283,270.8673,
14,1205,,383.313230878013,20.009146,483.75806,948.50006,958.09717,1412.3789,1402.0675,519.97797,1393.903,921.84906,526.38885,
,1206,,489.3549379045754,20.08698,258.0161,297.53592,290.38205,299.76508,288.79898,292.168,296.12018,302.15497,300.7014,
,1207,,529.4073845259122,20.155859,87.061104,100.834854,106.34156,74.7693,79.57688,85.42847,72.719734,107.26103,86.417404,
,1208,,372.28952196135737,20.161049,205.24452,220.05879,233.93289,6.8694496,6.549444,205.80302,6.323201,239.6366,195.03964,
,1209,,408.30841075609374,20.21528,175.48831,177.32355,190.09851,173.02136,185.4444,171.30545,176.11658,185.67723,172.2067,
,1210,,485.3812738120671,20.282217,152.37518,157.25763,167.67459,146.92859,135.43884,172.34378,156.70168,154.25992,164.12003,
,1211,,398.30547144736664,20.326532,825.05994,894.60236,913.6789,311.135,290.1545,884.1629,262.88336,839.2042,806.97284,
,1212,,356.2948123032453,20.393532,1209.1925,1249.7734,1289.9692,781.17773,768.78455,1218.9406,741.70044,1224.5833,1187.1633,
,1213,,406.3291490543319,20.40812,235.30832,239.59932,235.66913,229.0047,221.35982,184.5859,208.27463,236.13725,142.53537,
,1214,,441.3551498373549,20.433125,411.8351,523.3343,504.52258,478.0601,453.02655,413.98447,472.34116,491.44226,436.90424,
,1215,,354.3182975358513,20.590652,376.93375,113.43757,193.85939,1191.5775,32.14095,1155.363,55.28726,1222.6056,35.179726,
40,1216,,633.1502620452115,20.51805,383.80365,432.7828,440.9698,258.0646,252.11221,365.8885,308.67868,364.45932,449.27432,
40,1217,,635.1489932563512,20.517569,129.05574,129.60773,128.36229,72.39847,79.58513,128.23692,96.59871,115.16118,148.55374,
40,1218,,634.15093826619,20.519926,216.54335,207.13853,226.95395,133.9851,107.75861,191.14857,155.31828,203.90144,228.75787,
,1219,,649.1239693424776,20.518042,96.65305,98.06852,101.41118,49.3918,39.776405,86.023254,80.65305,72.396065,103.00833,
,1220,,382.3105812865681,20.567177,1023.3847,1074.8712,1093.0808,679.52844,647.0337,1052.5013,619.46136,1086.8799,1108.9587,
,1221,,397.3288491612078,20.620476,1256.1523,1305.4587,1349.0001,1178.461,1133.9966,749.6222,1144.7546,1310.2501,1259.3442,
,1222,,974.8135487074528,20.727982,69.02493,20.381062,79.89681,347.03738,147.90848,134.05493,260.1233,175.58463,142.97267,
,1223,,294.17782159038876,20.705847,191.40472,25.117111,176.9801,0,0,114.42691,0,189.71384,93.03296,
,1224,,310.3105110305764,20.808983,104.8484,272.27463,271.40112,68.28151,80.728905,106.489685,83.2184,273.69473,117.03191,
,1225,,354.3176842600914,20.84776,4385.049,5301.5073,836.6189,897.8165,13.184624,1382.7444,3068.7961,1953.6616,833.4543,
,1226,,353.3027245314452,20.859991,636.00494,1000.01807,910.9983,971.3618,977.3643,689.4578,969.09375,993.29126,667.6263,
,1227,,397.32880249676003,20.943619,690.61743,897.5958,906.40826,683.0181,623.7047,1002.6836,681.22797,860.2036,854.7057,
,1228,,329.24253228098326,21.032747,131.11203,128.09608,143.92139,153.29236,145.46884,131.17699,137.04259,132.06207,106.96641,
,1229,,289.19930194796393,21.052988,1340.663,5418.0513,3357.2378,0,1256.257,4865.8887,2099.7563,4783.5796,2405.2502,
,1230,,763.6054874596023,21.08081,63.54664,55.83465,59.262028,49.872093,29.810982,62.423954,38.811005,35.090057,60.25246,
,1231,,393.2976898586748,21.08269,6719.142,6358.7056,6538.5347,5798.5913,5698.9854,6558.562,5737.586,6482.3413,6738.359,
,1232,,783.5742314600312,21.101547,97.97315,117.663315,129.65497,104.29813,100.8394,127.98903,96.512215,118.92159,110.849815,
93,1233,,391.2842050385028,21.112846,116.695114,127.8972,113.93911,96.356415,75.31966,139.61992,75.882454,104.88444,129.65134,
93,1234,,413.2663716280646,21.113783,4130.1396,4127.834,4102.206,3534.6143,3646.202,4295.296,3390.443,4094.5999,4291.1475,
,1235,,803.5427699417678,21.115189,26.42617,71.314384,67.84392,50.56924,69.72003,62.73623,55.91847,71.94457,69.59898,
,1237,,260.16471146382696,21.046429,8329.352,31743.463,32440.629,3585.5645,19138.143,29515.795,27071.379,24788.115,23897.365,
,1238,,955.5907025745081,21.186836,64.76965,54.191326,67.97538,24.962778,32.841385,55.454163,25.8587,62.869152,55.32986,
,1239,,353.30275576572404,21.2,690.6913,731.30206,764.7548,627.79706,601.5444,706.8942,568.2324,694.4863,776.44653,
,1240,,1011.6169727269046,21.323097,77.67619,76.38273,81.46076,82.17604,70.69117,80.82725,72.880325,75.81365,73.95977,
,1241,,411.3445719584935,21.367485,32.313217,136.67972,127.63839,154.19789,160.25606,20.27538,149.60161,119.259514,55.835873,
,1242,,741.8746298624985,21.729631,216.70036,168.84448,694.74835,118.64968,1046.7843,635.5953,515.9618,529.5467,355.03928,
,1243,,682.7816525813424,21.434425,27.94383,31.689873,26.672497,15.146963,37.635983,39.52947,35.965134,37.636086,96.04896,
8,1244,,708.1697828531609,21.440527,187.28963,173.93144,184.49245,93.97009,104.14645,130.72864,158.33357,143.82123,194.19418,
8,1245,,709.1678133320698,21.440077,129.12616,116.21238,131.454,60.221107,68.77569,87.45125,110.09003,96.842445,141.23726,
8,1246,,707.1689488935842,21.441946,323.12448,316.08472,327.7311,218.01299,204.9961,240.13957,280.06085,272.1899,343.33032,
,1247,,723.1426898983024,21.442904,67.51351,52.516273,59.51617,31.835388,19.5271,39.987816,72.73268,41.819794,60.154945,
,1248,,939.5960296551522,21.49042,82.05134,92.324905,91.51908,67.212616,68.020096,87.019005,72.84559,93.56626,88.62517,
,1249,,663.4320686536512,21.149618,199.89975,203.09378,587.1387,186.14578,345.78326,456.35123,276.46594,571.58234,512.4077,
,1250,,454.4255798182628,21.531233,0,0,0,0,0,0,0,91.33844,25.727144,
,1251,,413.2663768199273,21.232523,336.82596,722.85547,760.158,222.0781,209.63062,528.7518,283.97855,364.09634,70.43391,
,1252,,877.8495757577483,21.864996,186.26613,378.11182,308.78598,242.42824,932.5352,233.91866,331.31967,354.14587,273.3845,
,1253,,838.8388156098077,21.9126,878.31067,2217.499,1604.0176,3752.8784,4006.7144,2451.0813,3909.4128,893.1838,1723.187,
,1254,,945.8371283845959,21.917294,7.2177086,70.400536,101.2919,325.4048,358.28342,49.69213,45.373787,75.67126,65.16381,
,1255,,741.8746251446398,21.960625,216.70036,1045.9255,577.3993,827.1772,1986.2251,601.16693,124.964355,272.67987,635.7628,
,1256,,413.2663919205232,21.416513,395.9543,96.509094,180.60376,334.49307,186.1742,363.18607,336.1296,200.40768,284.4609,
,1257,,877.8496144094684,21.989914,556.3518,378.11182,685.3689,565.2362,387.48245,65.26968,341.66617,497.14508,273.3845,
,1259,,441.2975671493831,21.80648,1099.0552,966.45435,970.75525,770.43646,773.6943,952.80457,733.81726,530.59875,732.413,
,1260,,425.3602709198698,21.801285,168.76569,171.94142,179.54567,138.96754,150.27512,174.50531,141.66502,169.53749,157.02753,
,1261,,770.851153241875,21.99649,8995.652,4800.1406,4701.175,5316.7876,5266.5483,1535.0181,4062.1985,2118.4573,2296.2388,
,1262,,838.8388892168327,22.008362,7228.983,3437.8638,2424.1794,1049.7139,4465.97,4859.488,4169.0947,1437.7565,1723.187,
,1264,,809.8618843265324,22.047523,104.448044,1134.1285,262.4736,683.40454,409.86523,488.17914,1455.3745,1051.7498,3496.6077,
,1265,,702.8638837684034,22.10877,12858.066,18126.0,6065.041,7316.4023,7300.1797,11741.427,7279.859,2215.1597,4195.092,
,1266,,974.8136276503961,21.914057,901.71423,3411.0452,3246.4358,774.9919,1324.6323,531.6105,215.64586,870.8551,1548.386,
,1267,,381.3340597180743,22.0196,236.10385,255.79935,251.89578,205.08594,214.83572,231.394,203.7377,243.70601,249.8338,
,1268,,1042.8012104379586,21.935663,54.166637,34.763783,46.546013,57.781452,147.04987,72.96076,149.41594,99.867966,72.7286,
,1269,,721.4734216698475,22.071527,51.33835,496.82077,108.686646,169.8816,126.1651,131.0814,280.53894,94.23727,259.93774,
,1270,,668.8703299560187,22.011349,5.9124823,6.3276196,6.006035,68.497055,90.14465,0,95.48508,6.1217003,0,
,1271,,877.8495032867444,22.140879,274.81332,3629.2554,3649.564,305.36426,7204.7935,65.26968,1181.645,497.14508,2104.561,
,1272,,736.8575679945912,22.026703,0,6.6216736,6.276619,42.55339,214.36064,0,265.20758,12.598621,6.0210323,
,1273,,707.4565448302443,22.039728,34.58326,36.931194,33.972866,6.67004,7.309265,97.60878,7.500927,26.075289,27.758478,
,1274,,783.1868831411634,22.225739,103.07445,100.33482,104.97359,48.906578,46.91408,86.35829,63.29577,79.96771,104.51414,
76,1275,,338.3419335645608,22.226692,479.99792,856.47205,907.3897,413.14966,395.81845,490.09018,398.33987,860.16345,491.81573,
76,1276,,360.3238788228806,22.22761,215.54858,497.27283,465.6066,262.72812,269.028,240.90211,258.32047,461.74454,257.24866,
76,1277,,781.1879221217109,22.22809,255.73872,211.62248,227.64238,138.11449,120.45029,192.23773,190.5094,180.22487,252.32088,
76,1278,,782.1886161415227,22.228563,154.78232,142.60245,146.18217,73.325714,61.27288,134.82549,109.98067,88.4669,163.37631,
,1279,,469.38653585330826,22.243595,101.898735,124.3617,122.88274,80.79731,83.557976,100.81382,90.48109,101.18524,114.23354,
,1280,,416.2257736736657,22.527733,116.154076,82.095634,51.699375,12.729939,37.839607,53.619545,12.652906,67.64454,25.798733,
,1281,,425.3602893342204,22.263353,182.83868,176.01218,187.00172,130.9983,147.52492,165.0279,144.20818,181.4239,176.02211,
,1282,,381.3340976518323,22.293983,199.58244,204.98618,199.88559,146.86723,169.08398,202.8231,165.44563,190.98311,207.72694,
,1283,,417.2460406956886,22.56823,215.52377,249.3563,83.87683,26.011427,200.58925,181.01009,201.89352,56.105293,257.03143,
,1284,,461.27238879662036,22.551712,179.35233,63.298283,352.18195,215.47403,161.71948,88.80493,71.88174,574.26746,55.878796,
,1285,,741.874648308368,22.416916,5157.1226,8268.477,6973.6426,1565.5881,1927.924,3370.7651,427.06885,4143.2075,4738.85,
,1286,,945.8369937559954,22.325201,7.2177086,40.952297,67.86686,82.99289,233.2983,7.0342026,268.77548,26.712986,20.861183,
,1287,,534.3275611789791,22.521523,133.87042,45.774734,162.84167,32.129993,19.870932,180.9748,6.869734,228.44937,59.37714,
,1288,,537.9121948973074,22.555128,8700.629,711.71716,3239.8093,3524.586,3320.6316,129.75981,3503.4072,481.1928,5567.893,
,1289,,101.07101316173026,22.422586,270.46417,141.42754,592.47284,24.07826,156.34502,1129.3077,38.80171,157.29451,143.16626,
,1290,,1013.8243503779992,22.382706,0,6.826782,6.285038,62.79567,46.76369,0,212.60902,6.709876,6.081791,
,1291,,605.8993281255869,22.554228,8492.443,3643.923,690.67365,826.6753,3498.0193,5894.973,4031.9429,716.9473,6961.549,
,1292,,606.385928456682,22.559244,164.51959,129.97722,111.02713,113.99323,50.11116,232.3443,73.30694,135.36125,77.308205,
,1293,,809.8619411058455,22.388731,3685.8477,5501.2314,5119.7905,9230.356,9449.606,285.61227,9356.59,2959.9048,869.2485,
,1294,,304.97320270394613,22.468306,13.841301,10.901689,7.806465,96.09068,37.524612,6.953861,40.641953,33.763046,7.0072527,
,1295,,333.9498881972413,22.533434,26.005747,48.36768,48.93223,6.87537,7.328286,19.839802,12.586555,87.86432,65.10933,
,1296,,673.887189915768,22.575457,5983.719,8693.386,7870.4375,2675.727,549.042,155.47095,3787.0415,721.14307,4867.1704,
,1297,,974.81371309013,22.395308,254.68297,188.29317,511.82748,1282.8066,6642.3447,103.88982,6837.1943,187.52322,110.40518,
,1298,,722.3698299732893,22.608912,0,0,0,159.4613,173.9952,0,215.06662,0,0,
,1299,,535.3445324289969,22.652672,14.129939,45.012516,70.661224,13.135179,7.152031,20.747456,7.1604443,8.234227,62.091614,
,1300,,566.8890034541465,22.620735,4583.103,9205.157,25060.902,10401.346,10413.493,1733.4175,10504.336,5254.9897,7702.795,
,1301,,1042.8011914117449,22.336563,12.40278,28.90951,21.006922,365.76508,3459.4624,6.425557,32.42986,17.060078,19.517357,
,1302,,227.9550304468881,22.709633,20.273645,21.68592,27.953741,227.17087,29.789406,39.506447,123.61491,52.139572,8.140938,
,1303,,418.2424772018268,22.694109,49.749123,25.40981,20.658264,7.2125874,7.226557,30.925194,13.544986,13.936769,22.441675,
,1304,,688.3762091373856,22.572138,0,0,0,121.524994,63.01945,0,177.79239,0,0,
,1305,,197.9750294949991,22.69939,7.372925,11.807438,61.73423,112.28255,79.98356,7.39266,92.163605,14.135076,14.696209,
,1306,,449.3601883149311,22.61024,177.97812,172.13356,173.83856,109.23819,107.15908,206.13666,145.76172,186.86214,188.68726,
,1307,,649.4138425898268,22.824074,173.41309,823.8319,50.360306,430.6931,303.64734,336.9875,126.13776,315.73962,43.265175,
,1308,,668.8705904827044,22.705032,0,0,0,805.2112,406.4646,0,66.67171,0,0,
,1309,,838.8385873600314,22.532524,329.42,446.17374,597.3245,14896.04,1837.4662,48.89177,252.36768,1208.4133,1631.021,
,1310,,510.3449996123924,22.68473,20.16623,13.411091,11.648618,45.503464,66.19389,19.442215,87.90489,27.00106,19.53248,
,1311,,178.15918092540056,22.8981,141.24454,25.166615,33.66403,47.380142,34.021587,74.01411,47.774925,28.922085,229.92001,
,1312,,945.8361846963804,22.525963,6.344612,40.952297,45.079514,3143.2356,2190.725,7.0342026,3323.6648,7.782566,6.9877815,
,1313,,756.3634424673106,22.604555,0,0,0,98.838715,45.524654,0,15.0155735,0,0,
