correlation group ID,row ID,row identity (all IDs),row m/z,row retention time,Pool_4um_A,Pool_10um_A,Pool_10um_B,Pool_8um_A,Pool_10um_C
,1137,,673.8870808,22.36982,1459.2301,929.7097,273.5577,112.441986,365.1547
71,1139,,360.3236684,22.2269,120.90089,124.77633,127.839775,226.27818,108.76008
71,1140,,338.3418683,22.226936,240.2949,185.97466,182.13219,381.34464,186.33704
71,1141,,781.1877209,22.229021,96.86999,71.66915,71.906685,95.6673,82.97829
,1142,,741.874555,22.43696,1423.5067,963.31946,893.3308,585.49677,324.52954
,1143,,425.360082,22.260338,87.57907,78.62142,73.98466,91.0897,21.83747
,1144,,381.3340218,22.29774,107.09075,91.62103,82.36208,101.42661,81.77664
,1145,,1110.788865,22.607605,842.16235,216.91379,2549.5898,969.1969,70.082825
,1146,,449.3599537,22.61022,76.19437,52.219917,55.649826,77.53704,57.648285
,1147,,945.8368816,22.662678,111.60354,2460.5706,430.37192,1551.771,2280.3857
,1148,,838.8387846,22.605787,261.00513,8074.472,1298.5499,540.4128,638.72217
,1149,,877.8497058,22.605642,91.6532,415.00668,3291.1187,2669.996,3785.2346
,1150,,809.8619452,22.79979,1000.39557,4270.1978,654.58344,843.93866,260.05676
,1151,,469.3285896,22.724018,125.46352,112.60877,106.91629,117.628136,111.984085
,1153,,906.8260369,22.82842,286.3991,1056.9849,5165.416,1549.2078,4585.5107
,1154,,1042.801474,22.725208,45.501945,2876.7063,246.6301,100.11718,3145.6384
,1155,,770.8513009,22.763376,464.32635,9394.8125,8675.938,193.21118,8728.782
,1156,,855.2067742,22.944513,115.82336,53.890057,50.758244,91.508804,62.54699
,1158,,838.8389034,22.828922,49.79904,1155.3468,6810.4355,540.4128,8154.1113
,1162,,974.8131611,22.914606,152.50117,3676.6013,3831.2666,29.797085,4068.506
,1165,,702.8638582,23.093554,519.86395,1388.6398,3835.4307,188.4496,11496.836
,1167,,906.8263474,23.262121,114.26522,5325.2827,117.63086,365.04605,50.13697
,1168,,929.2257949,23.685349,93.858864,29.484264,15.368759,68.576126,24.953377
17,1173,,685.4357805,24.524563,1683.7986,1576.8204,1570.2024,2054.7634,1524.6804
17,1174,,708.5114311,24.524563,318.49048,166.81879,162.34363,355.42554,176.2042
,1177,,214.253099,27.156094,736.0606,3704.9607,2725.8525,3491.7227,217.54773
,1178,,242.2843884,27.25719,2732.6267,855.0547,2851.704,3021.6504,113.363266
,1179,,326.3781819,27.276352,2754.0366,2790.7593,2361.669,2369.8887,280.9979
56,1181,,226.9518424,27.324732,1669.6396,1698.5753,7722.4775,1938.3162,4261.8687
,1182,,1042.801584,27.32262,136.85764,138.67757,145.14891,137.49078,111.63417
56,1183,,362.9267434,27.324732,397.68512,411.20932,408.5197,419.18408,828.1003
56,1184,,430.9141498,27.324732,563.66394,568.7545,562.3943,582.1432,1082.8647
,1185,,1110.789077,27.32262,87.87822,119.60702,108.24312,104.09932,78.884926
,1187,,634.8765032,27.324732,380.8925,363.91476,345.6768,441.96536,557.5271
,1188,,702.8640507,27.324732,409.4592,386.33932,386.54138,474.5349,479.17313
,1189,,770.8514828,27.324732,357.9992,359.25876,361.15427,385.95526,435.7551
,1190,,838.8388996,27.324732,313.3364,324.5184,331.3008,322.69397,410.4824
,1191,,906.8264371,27.324732,228.27817,234.1905,242.32698,245.00665,251.96799
10,1197,,102.1278289,27.335342,23253.373,20266.658,18681.234,22714.178,19785.965
10,1198,,124.0871142,27.335342,2023.511,1675.6007,3433.073,2325.934,964.5735
10,1199,,128.1071473,27.337454,6464.5244,6716.565,6258.156,6501.0366,5895.526
10,1202,,122.0965339,27.341635,4173.0996,4285.958,4033.2498,4131.634,4067.5356
10,1203,,136.1121782,27.343699,1562.0286,1269.3138,1505.2375,1447.5569,1058.136
10,1204,,261.131162,27.343792,199.76472,183.00629,197.82973,253.68419,221.85329
10,1205,,236.907065,27.34586,168.12569,125.350624,117.46375,188.97856,121.73232
10,1206,,130.1591598,27.34586,1162.0381,177.63388,582.5223,568.8309,177.57996
10,1207,,150.1278892,27.34586,3641.6038,3947.2383,2698.296,3896.4666,3143.4204
10,1208,,288.9220957,27.34586,87.83869,109.72099,110.74617,89.65667,103.869576
10,1209,,304.8944897,27.34586,391.73657,327.30698,334.4583,403.03458,308.7512
10,1210,,306.8951094,27.34586,85.72928,85.19188,79.93274,97.039955,69.71927
10,1211,,440.869368,27.34586,176.12994,153.64789,169.30379,207.77132,153.02171
10,1212,,305.1573325,27.347977,269.3928,254.92961,239.04964,287.27322,243.56837
10,1213,,349.1834477,27.347977,132.3137,132.06055,132.32741,134.57858,128.87064
10,1215,,164.1435046,27.35645,2060.3086,1777.8486,1488.6084,1897.5923,1863.619
10,1216,,178.1591829,27.35645,3636.5386,3912.968,3746.081,3964.304,3127.961
69,1218,,143.9592149,27.367016,495.18015,270.93152,268.39438,490.99576,241.10576
69,1219,,184.9857796,27.367025,157.99448,72.53807,70.32694,147.71243,86.53923
69,1222,,126.9682491,27.373333,469.95663,239.49211,265.18228,297.00702,273.03513
69,1223,,88.00446466,27.375423,160.34676,38.43592,84.74424,102.07131,131.18309
69,1224,,90.50703829,27.375408,1204.6875,755.74817,1023.9968,1241.8595,989.86694
69,1225,,97.99995806,27.375408,359.95026,167.5328,285.03058,271.9112,309.24466
69,1226,,100.5101407,27.375408,242.95442,253.60718,250.64247,430.59174,208.46104
69,1227,,117.9596108,27.3754,135.47173,81.16861,91.20706,100.28728,88.06511
69,1228,,99.51236358,27.377478,1353.8265,448.53806,958.43463,1317.4478,900.21564
69,1229,,83.99695609,27.377522,249.34908,208.95166,140.20811,218.85439,172.01323
69,1230,,91.50477723,27.377522,444.972,336.91513,325.26135,419.37793,238.65715
69,1231,,115.9638335,27.377522,719.3642,480.25198,461.23608,742.9853,401.09995
69,1232,,78.99888457,27.38176,534.6601,312.40894,327.22653,215.1095,462.4011
69,1233,,246.8623366,27.383871,684.63794,316.03812,311.43066,691.2054,275.0894
51,1234,,141.9587108,27.385891,10710.508,8030.857,6496.1416,7990.81,5537.5728
51,1235,,97.96883059,27.38592,2426.0886,1597.498,1427.2418,2553.5227,1508.6204
69,1236,,287.8888614,27.383835,649.9889,90.75206,296.43225,693.11725,319.92722
51,1237,,182.9853362,27.387985,290.6385,337.1637,314.58347,744.51196,388.66843
51,1238,,182.9619626,27.390085,806.6152,748.7895,803.848,949.5626,530.75037
,1239,,123.0918883,27.396414,676.6893,712.79517,593.65875,744.4599,638.8904
51,1243,,89.50682636,27.421667,7513.894,5814.144,5418.402,7684.116,5779.8257
51,1244,,122.9640907,27.432209,779.7933,749.44196,698.7509,779.822,709.3117
51,1245,,113.9637615,27.436377,10913.333,7891.3643,7845.0024,11657.257,8119.0166
51,1246,,72.93723234,27.438461,1886.8982,1470.0143,1406.0215,2259.0303,1267.4294
51,1247,,140.9513841,27.44256,880.99884,521.8886,623.79974,869.21436,652.8969
51,1248,,82.99667353,27.442612,5364.6567,4333.3154,4268.1216,5293.444,4440.5454
51,1249,,68.99367541,27.442617,1754.6292,1339.7765,1344.4637,1734.4501,1387.3235
51,1250,,96.99968664,27.442692,883.9123,660.9169,701.9752,947.73737,707.8538
51,1253,,159.9691614,27.46165,1154.5323,689.9876,818.46985,923.3667,695.83813
51,1256,,77.99889537,27.486843,6694.0166,4533.4863,4920.307,6550.188,5238.454
51,1257,,98.51212608,27.497488,7643.966,5445.1597,5059.3765,7786.4414,5331.2583
51,1258,,87.00420259,27.549618,4099.563,3036.3862,2743.126,4050.295,3216.0793
,1260,,659.9848368,27.61455,0,656.4557,606.00934,0,601.7218
96,1261,,130.0080635,27.625187,2007.0869,2184.3628,1908.5186,2017.9738,2055.3643
,1264,,250.9726073,27.661322,64.77429,14.417108,33.754997,431.54785,14.977805
,1265,,102.0130057,27.665049,413.03775,37.313526,66.393654,348.31546,357.67828
96,1266,,132.0036791,27.680027,1164.838,956.8861,1001.0415,1161.1943,1046.1671
,1267,,186.9563761,27.753748,1673.3492,2192.8276,2158.3254,1858.0236,1929.9169
,1268,,158.0029979,29.012897,1462.431,6961.432,5786.7754,6939.174,6755.6924
